ΤΚ,Περιοχή,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,cluster_post_kmeans,cluster_post_hierarchical,cluster_post_dtw,cluster_post_feature
10564,ΑΘΗΝΑ,0.9637598172123818,-1.0029939767825102,0.4797148279926466,-0.24941003954855143,1.7611254891963823,-1.1194191485200513,1.3582846113566127,-0.14570358405124584,-0.11879860738920901,1.7586795822271062,-0.4560891784523798,-0.4803036574482129,0.8463562826871303,-1.100341074159698,-0.9866064000883604,1.674051201090154,-1.0871331765256071,-0.12222287714619552,1.3582846113566127,-0.2530789000024655,-0.25112217442704465,-0.2491654488516238,-1.026230092990633,1.1430447980603182,-1.1184407857323408,-1.1194191485200513,-0.4568229505431626,1,1,1,1
10564,ΠΛΑΚΑ,1.3724063666295825,0.9169457813916702,0.8797653254538814,0.275582916464814,0.7868141856094095,0.6938630457649376,0.7961092995938567,0.6752728177960432,0.08968063677587015,-0.04509851599861411,-0.17987766877309838,-0.040450959006390515,-2.6337877606671567,0.16404154865144768,0.3685340563092859,-0.44943597432206694,-1.9459493258180647,-2.1597369474603503,-1.4904887405801523,-0.8212405336999545,-0.1519923268197568,0.517255880060441,0.3778291702937331,0.5265509940448881,0.6380923618582545,0.22910734654257803,0.6102070199049129,0,1,0,0
10671,ΚΕΝΤΡΟ,0.9147854470864919,-0.6182207594918738,1.2072603495745124,-0.47297812084136026,1.5494758817373662,-1.8497987502407491,-0.2650622888005566,-0.4033412392965935,-0.2063683457842532,1.9215357917051201,-0.08102195900367298,-0.038245017483316254,0.05626217889886723,-0.25710378805258327,-0.14866921536144642,1.4410413090462293,-0.4371648674754802,-0.5903660068739671,1.85587816053434,-0.6003141328089338,-1.9622125733058726,-0.3834449874266601,-0.1775187805728498,1.2948038578022192,-0.5565423786950804,-0.773411524077354,-0.4192582407925402,1,1,1,0
10671,ΖΑΠΠΕΙΟ,-0.3517434690521434,-0.7494235851819921,-0.546646100224693,-0.47380370271576033,-0.05643645212403787,-1.084104871033845,2.4713916127805455,3.032474944943946,0.018374658831082195,0.13452875215613702,-0.25330779674277487,-0.3970238783144529,-0.3104004866822086,-0.5308963926551941,-0.47380370271576033,-0.23952680261946327,-0.4678975623771982,0.9791068205705188,1.485066176240673,1.4417544804245508,-0.6057075036103141,-0.3478060421597686,-0.4186797262225139,-0.5289276792090066,-0.5702706615789415,-0.6509879128726236,-0.5053031178547582,1,1,1,1
10671,ΚΟΛΩΝΑΚΙ,0.18325159899414553,-0.2506605268052749,0.3273910831237292,0.1675680281821183,0.3557708779264452,-2.9422600128312837,0.29901128832101326,0.2624162897596164,0.35875822474778374,0.8382273895726166,0.6739233143989979,0.4924419950026826,0.19594782298483426,-0.1274324704250608,0.2818340440983168,0.04807415532857739,0.22955547472489263,-0.2364706294039169,-0.17896420309315034,-0.1782173663878157,-3.6435396791405017,0.7291892305937605,0.5372521973227604,0.6410624993642741,0.5357585239120912,-0.04079941260624366,0.44091026233459313,1,1,0,0
10672,ΚΕΝΤΡΟ,0.22493743093164076,-0.2576781270153172,0.2488292902359456,0.07202953138408973,0.2798887073315419,-3.115144499810177,0.1222024359231299,0.14848348115786525,0.3802345164096223,0.9034662351738986,0.7314448481829036,0.2966130088445553,-0.14538638828508443,-0.5252669512235315,0.24166173244465416,0.27033196360982,0.43757497873995393,0.6215422953831012,0.7840069386523743,0.7840069386523743,-3.1270904294623296,0.7218881044611817,0.5140289285137295,-0.11193778525905763,-0.3890833531889939,-0.9051475141619787,0.7935636823740962,1,1,0,0
10672,ΚΟΛΩΝΑΚΙ,-0.2003849533879678,-0.6744803076105361,0.02952934455098607,-0.03192746062601353,0.16177121997649413,-3.0466032431477617,0.10580162954744093,0.10744779397182484,0.22487418957787766,0.7077490873971602,0.49978364844999196,0.13268898181237826,-0.09448170875260241,-0.32329856374196697,0.29730542425077006,0.23310501169979725,0.4394242862225816,0.3093772966962521,0.5524609100302773,0.5524609100302773,-3.400528594390304,0.8213344326796506,0.9409557141848819,0.7258568960653833,0.48551689010533133,-0.10435869529890592,0.5486198597067148,1,1,0,0
10673,ΚΟΛΩΝΑΚΙ,0.08353394174616983,-0.3753226076070331,-0.16149285585461987,-0.20438879389613743,-0.06166230913981536,-1.2639184635216212,-0.3312567803462015,4.302674417357009,1.6879720121899615,0.1806347469492414,0.0351785206811864,-0.08181040125022512,-0.12132665932483523,-0.2637931686990875,-0.10416828410822822,-0.12223657316207955,-0.15876311434288692,-0.28875080537778863,-0.23792561818314206,-0.23558583974451383,-1.4739785722340222,-0.0004381066623766632,-0.15928306510702653,-0.0643920506515483,-0.12379642545449837,-0.3237174942661772,-0.13198564998969717,1,1,1,1
10674,ΚΕΝΤΡΟ,0.7346099514312415,-1.1977973461550544,0.5763053988041156,-0.01597197912840733,0.9775255580487279,-2.057554830250652,1.1685827767366384,-0.3434986397362541,0.2706138489034586,1.4961094373444852,-0.747448187819265,0.27607262658025605,0.9611492250183354,-0.9958225721135489,0.15052074001391477,0.8929145040583674,-0.9466935730223719,-0.21794675316991283,0.8901851152199687,-0.7938477980720434,-2.068472385604247,1.0075488352711137,0.9638786138567342,1.1167243888070626,-0.6464608007985123,-0.8511649636784165,-0.600061190545734,1,1,0,0
10674,ΑΘΗΝΑ,0.7311826202037873,-0.22726730950674334,0.27262311851700183,0.10516160663449277,0.8712089482246939,-0.07833345425804376,0.6741744459459119,0.9417565638688147,0.43723422168661713,-0.6726436708963951,0.10979352079294516,0.2537391607940806,-0.6619546382230435,0.1354471992089891,0.3802260474287417,1.1338028509000326,0.6948399091143918,0.579398356242194,-1.1885676479301677,-2.94833872705296,-2.9486950281420716,0.5676404203015072,0.20385700831843961,0.7108734581244193,0.21454604099179125,-0.2849880859428422,-0.006716935346587758,0,0,0,0
10674,ΖΑΠΠΕΙΟ,0.004693756426358891,-0.5402513646738929,-0.1600570941388335,-0.007979385924809755,0.6383508739847913,0.4799365945951832,1.1959691374362118,1.6965582603073732,1.5001245538642591,-1.680834176279071,0.036376612304280506,0.17578117816713562,-1.7632096015616674,-0.2044130923679238,0.06805946818220213,0.5686485910533636,1.1579497103827057,0.9931988598175133,-2.599636996738798,-1.4653907563092041,-0.33114451587961025,0.8031017245499836,-0.19173995001675515,-0.07768166885623731,-0.026989099451562727,-0.3374810870551946,0.06805946818220213,0,1,1,0
10674,ΚΟΛΩΝΑΚΙ,0.3350187832561719,-0.24785769411974706,0.4695287395736917,0.3338691255098683,0.5385082043519069,-2.9771451838444642,0.08669271005459697,0.10853620723436513,0.24074684805927773,0.6224332198320689,0.5040184719627994,0.6028890381449079,0.546555808576032,0.13497833539934764,0.5511544395612464,0.32237254804683246,0.5281612846351746,0.06140023963591804,0.017713245276381708,0.018862903022685295,-3.700279906269421,0.4706783973199953,0.26603931847795664,0.2602910297464387,0.19705985369974138,-0.38811593916878473,0.09588997202502567,1,1,0,0
10674,ΠΑΓΚΡΑΤΙ ΣΤΑΔΙΟ,-0.2048694710834752,0.30194113146595936,0.808751734015394,0.0847365875162017,-0.19038916815349136,-0.320711894523346,-0.320711894523346,-0.47999522675316825,-0.595837650193039,-2.0728285490513914,1.4893259717246348,1.5617274863745538,-1.2040103732523606,0.49018506955574936,0.8232320369453778,0.5625865842056686,0.620507795925604,0.4612244636957817,-2.8113239984805674,-1.5563644112153006,-0.30140482395003365,0.9535547633152324,0.1860987080260886,0.3453820402559109,0.5915471900656363,0.3164214343959432,0.4612244636957817,0,0,0,0
10675,ΑΘΗΝΑ,1.2747583491053585,-0.9938615148706145,-0.9938615148706145,0.06925741720180789,1.5927448153948776,-0.9938615148706145,0.12146415047322148,-0.2724593823928993,-0.29618971569808733,-0.6473986486148697,-0.9938615148706145,0.059765283879732685,0.4536888167458535,-0.9938615148706145,0.2591000836433119,2.029382948210337,-0.5809537153603433,-0.5951919153434561,-0.8324952483953361,0.028124839472815397,0.8887449273409669,1.7493650152091185,0.3160528835757631,2.038875081532412,-0.9464008482602385,-0.8752098483446745,-0.8657177150225993,1,1,1,1
10675,ΖΑΠΠΕΙΟ,0.817060293754368,-1.2324912877071803,-1.2324912877071803,0.2767239677326871,1.357396619776049,-1.2324912877071803,-0.41267065512256096,0.7238988582333885,-0.48719980353934456,0.5375759871914296,-1.2138590006029844,-0.43130294222675686,-0.058657200142839004,1.022015451900523,1.2642351842550694,1.860468371589338,-1.2324912877071803,-1.2324912877071803,-0.580361239060324,0.04071499774620594,0.6617912345527356,1.2828674713592654,0.7425311453375845,0.7984280066501721,0.42578226456625423,-1.2324912877071803,-1.2324912877071803,1,1,1,1
10675,ΚΟΛΩΝΑΚΙ,0.25487714141143897,-0.509453661071656,0.31656472476228703,-0.06979434990881374,0.50027467693433,-3.1114251044273815,0.6066045903417128,0.0892946808381101,0.11608007887203095,0.6620693034422559,0.5662912135027814,0.4840411023683174,0.42018904240866767,-0.04138559441829162,0.3879924528527426,0.6003817200914079,0.3801462251458365,0.11499784056763011,0.5584449857958753,-0.030833770950383407,-3.509147681294691,0.4388576531595822,0.37148831871062976,0.5000041173582298,0.11553895971983053,-0.39419528165296625,0.18209661544048233,1,1,0,0
10676,ΖΑΠΠΕΙΟ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1
10676,ΚΟΛΩΝΑΚΙ,0.8910376151406411,-0.6459908845336418,0.9002252969944968,-0.4085246458493678,1.1649718833371427,-1.9872510862449964,1.3111266992892494,-0.42916159278264404,-0.31862671263317843,1.8409025698777368,-0.3632929813380776,-0.3686642414987933,1.1607314147892094,-0.5268337183367114,-0.20922262409649506,1.2155748080091489,-0.31594108255282055,-0.4725557209231631,1.5420908862000255,-0.4418829984264444,-2.2452129229109485,-0.16879682393952936,-0.2619457830424678,0.8217766288577277,-0.4872560118893325,-0.7276905785571599,-0.4695873929396097,1,1,0,0
10677,ΚΕΝΤΡΟ,-1.9583214244906182,-2.148402612089649,-0.15511880699710726,0.3252214913950388,0.49603769376443835,-1.9416251039582708,0.7349235106118693,0.7362078429605114,0.7644631546306376,1.2448034530227838,1.0495849360291842,0.47163537914023845,0.011844398326365985,-0.27841471246674904,0.440811402772828,0.592362619912596,0.7721691487224902,0.7875811369061955,0.7362078429605114,0.7400608400064377,-1.994282730252597,0.4433800674701122,0.3059565061654073,-0.2552967301911912,-0.6585770876648112,-1.061857445138431,-0.20135477154822293,1,1,1,0
10677,ΜΟΥΣΕΙΟ,1.7574110093806732,-0.9550657113271025,-0.7482849747709044,-0.5577223351995061,1.222213808882278,-1.3686271844394988,-0.5455587624609062,-0.5455587624609062,-0.7158487808013047,0.9140699661710807,-1.0969740599441014,-0.8050483142177038,-0.784775692986704,0.5167265900434843,-0.7199033050475047,0.7883797145388819,-0.8658661779107033,-0.6955761595703048,1.4735943121466757,1.4735943121466757,-0.23336039550350898,1.5790119425478748,1.4573762151618759,0.5775444537364838,-0.7036852080627047,-0.8334299839411036,0.4153634838884852,1,1,1,1
10677,ΕΞΑΡΧΕΙΑ,-0.9270764576525268,-1.452433295919984,-0.11715133199019678,0.5614345841052688,0.7912782008472814,-2.29519322397403,0.9992319493281498,0.9992319493281498,0.7037187278027052,0.7803332667167093,0.7365535301944213,0.211196691926964,-0.27038040981820516,-0.5111689606907898,0.09080241649067172,0.047022679968383614,0.2659213625798241,-0.13904120025134084,-0.23754560742648906,-0.22660067329591704,-3.116063283766932,0.7365535301944213,0.4957649793218367,0.5285997817135528,0.3863156380161164,-0.2922702780793492,1.2509654343313066,1,1,0,0
10677,ΠΛΑΤΕΙΑ ΚΑΝΙΓΓΟΣ,-1.429292491219862,-1.7731933241326612,-0.5499511209871345,0.38598152554769916,0.590580755255314,-2.0953282815446506,0.4295132765493193,0.4295132765493193,0.1857354709402464,0.35550929984656504,0.18138229584008436,-0.4498280936834081,-0.9199710045009059,-1.1463361097093308,0.05078704283522386,0.5644617046543419,0.7647077592617947,0.8256522106640629,1.130374467675404,1.130374467675404,-2.2955743361521033,0.7603545841616326,0.5688148797545038,0.5731680548546659,0.4773982026511015,-0.0928677354701227,1.3480332226835048,1,1,0,0
10677,ΣΤΡΕΦΗ,-1.0185719601193484,-0.6803987017506098,0.26449716722086536,-0.570989706396018,-0.40190307721164875,-2.9382025149771875,-0.4914195279563148,-0.4914195279563148,0.294335984135754,1.1198765854476744,1.2292855808022662,0.7419182378590844,0.4136912517953088,0.025786631901755827,0.682240604029307,0.22471207800101375,0.4037449794903459,0.24460462261093954,-0.1532462695875763,-0.1532462695875763,-2.659706890438226,1.1198765854476744,0.9507899562633052,0.771757054773973,0.5330465194548636,-0.05378354653794735,0.5927241532846409,1,1,0,0
10678,ΚΕΝΤΡΟ,-0.6087273774653422,-0.7244365586544935,0.47871957181469105,-0.43653456754404596,1.442779953475961,-1.5141105914145783,1.8792942104738968,-0.6070822232304254,-0.415147562490127,1.78387526484872,-0.38443801677167927,-0.21114843736043848,0.9432014508062131,-0.43214748958426774,-0.23582575088419114,1.4707475754695474,-0.38553478626162385,-0.38224447779179016,2.0213258594217174,-0.5917274503712016,-1.5420782134081645,-0.35318008630825926,-0.272567528797334,1.0002334642833304,-0.5961145283309798,-0.7737911857019988,-0.5533405182231418,1,1,1,1
10678,ΕΞΑΡΧΕΙΑ,0.0030100006738405685,-0.6014357596417514,-0.04016469649155886,-0.283974751072638,-0.047783760697217584,-3.082711002617942,-0.06302188910853503,-0.06302188910853503,0.46269354108191685,1.2169808974421303,0.9630120905868397,0.7395195405541838,0.06650220238766326,-0.34746695278646067,0.3890425870938825,0.3814235228882238,0.5566619996183745,0.9680914667239454,0.843646751364853,0.843646751364853,-2.6992181042664534,1.2880921633616118,-0.0528631368343234,-0.04016469649155886,-0.15699034764499262,-0.751277355686373,-0.4922291726939764,1,1,0,0
10678,ΣΤΡΕΦΗ,-0.843649408314993,-1.141072860233336,-0.9051852949187881,-1.3564484633466187,-1.2846565956421911,-2.556398252120623,0.3050204749558487,0.3050204749558487,0.24348458835205364,0.510140096968499,0.3870683237609089,1.08447503860392,1.1357549441070824,0.8178195299874745,1.3408745661197328,1.3511305472203654,1.3716425094216305,1.0024271897988597,0.24348458835205364,-0.07445082576755434,-1.5308001420573716,0.2845085127545837,0.13066879624509598,0.05887692854066836,-0.07445082576755434,-0.43341016428969237,-0.3718742776858973,1,1,1,1
10679,ΚΕΝΤΡΟ,-0.44303155087768004,-0.933120739598252,-0.23474364567143696,-0.6268149966478945,-0.17960861194037261,-2.5112079272784937,0.9255425086245173,0.7821914209237499,0.44402988070655525,0.8238490019649986,0.2663725497953479,-0.03258185532420101,-0.40872530766724,-0.7566886316588461,0.2259401917259007,1.6900816430286096,0.3227328064982137,0.2259401917259007,1.5638836769330622,0.40972363749611523,-2.426667542224195,1.0688935963252846,1.0309116841994401,0.3325345902726251,-0.5484007264526031,-0.8914631585570034,-0.11957268632210254,1,1,0,0
10679,ΕΞΑΡΧΕΙΑ,0.5238978193889909,-0.07973978189846725,0.3830490457552507,0.061108991735273,0.24220027212151046,-2.1119863728995765,0.020866484982775782,0.020866484982775782,0.061108991735273,0.6043828328939854,0.26232152549775906,0.6848678463989798,1.026929153795206,0.5842615795177368,0.6043828328939854,0.12147275186401882,0.3025640322502563,-0.32119482241345054,-0.7236198899384227,-0.7236198899384227,-3.580837869365725,0.7251103531514771,0.48365531263649375,1.1275354206764492,-0.4419223426709422,-0.9449536770771574,1.087292913923952,1,1,0,0
10679,ΝΕΑΠΟΛΗ,-0.48654042674803616,-0.7520838939030285,-0.22099695959304383,-0.31471818329480583,-0.14289593984157548,-2.7670902034909117,-0.23661716354333748,-0.23661716354333748,0.20074854706488524,1.012999152480156,1.20044159988368,0.966138540629275,0.8411769090269257,0.6068738497725206,0.73183548137487,0.7474556853251636,1.0754799682813307,0.5131526260707586,0.43505160631929024,0.43505160631929024,-2.3141042889323953,0.9817587445795687,0.7943162971760446,-0.2522373674936311,-0.8458051176047905,-1.2831708282130132,-0.6896030781018538,1,1,0,0
10680,ΚΕΝΤΡΟ,0.36282594867895007,-0.25258833957604393,0.38313373724403593,0.06880448814966311,0.37430426395486815,-2.9305675881806303,-0.4415390679642343,-0.438890225977484,-0.15546413339519838,0.6444861466034021,0.11295185459550199,0.42816405101879157,0.4387594189657929,0.02554006903274101,0.4316958403344587,0.40873920978262246,0.42816405101879157,0.038784278966492676,0.6621450931817376,-0.07953066310835552,-3.442677038952361,1.1874987538872204,0.9279122391856877,0.5703185709743928,0.22420321803901597,-0.3249900205472197,0.3478158440873648,1,1,0,0
10680,ΕΞΑΡΧΕΙΑ,-0.4566793327027155,-1.0989835211922159,-0.2668357301935035,-0.3058591373759526,-0.08332024776793193,-2.8349977974708986,-0.31007788409837955,-0.31007788409837955,-0.23624981645590823,0.5906245411397706,0.375468458295997,0.1624217488134369,-0.33222630439112094,-0.26999979023532367,0.4957027398851646,0.48515587307909724,0.6771088489495227,0.6781635356301294,1.3921864184008879,1.4955457131003476,-2.521755853330699,1.2160537427395635,1.063124174051587,0.6423041884895005,0.17507798898071772,-0.6307026350028264,0.20882796276013316,1,1,0,0
10680,ΝΕΑΠΟΛΗ,0.0695676991605456,-0.6682228256705672,0.00012859094114674253,0.07130367686603058,0.5521695012853677,-2.9770731739655796,-0.23770035471029435,0.0088084794685716,0.12338300803057972,0.4948822370043636,0.19803004936643348,0.052207922105695886,-0.005079342175308172,-0.5519123194030742,0.43238703960690467,0.6771598960802856,0.7049355393680452,0.21018189330482828,0.18240625001706876,0.18414222772255373,-3.3902358678710027,0.6806318514912556,0.35947597597653586,0.8924211315604221,0.8403418003958729,0.18067027231158378,0.9149888417317267,1,1,0,0
10681,ΕΞΑΡΧΕΙΑ,3.410725092734944,2.8786232331236543,1.483143902087041,-0.3772394228950769,-0.3088357227719939,-1.0362827644655497,-0.21006691858786283,-0.21182085961665983,-0.23034686173332816,-0.07808285617088859,-0.13377048383519333,-0.1912120525282951,-0.29206366168412257,-0.381843518095669,-0.23681451927701708,-0.27397614482465354,-0.21269783013105834,-0.2646583331091695,-0.2595061313370783,-0.2606023444800764,-1.0850642493289662,-0.14023814137888227,-0.2088610841305649,-0.2650968183663687,-0.34150287443333804,-0.5049482540543585,-0.26696038070946554,1,1,0,1
10681,ΣΤΡΕΦΗ,1.0962793363814434,0.2746006342905102,1.0293985117926465,0.7045487923613474,0.9816264942292201,-2.4006323492613655,-0.16490192729301223,-0.16490192729301223,-0.0024770675773626467,0.6472223712852357,0.4561343010315303,0.3414814588793071,0.08351256403680478,-0.31777238349597653,0.47524310805690084,0.4561343010315303,0.7141031958740326,0.303263844828566,0.007077335935322623,0.007077335935322623,-3.4993887532201713,0.2746006342905102,0.016631739448007894,0.28415503780319545,-0.6235132959019052,-1.2732127347645035,0.2937094413158807,1,1,0,0
10681,ΝΕΑΠΟΛΗ,0.6133460105400422,-0.07360152126480507,0.637879850961644,0.4048083669564279,0.6317463908562435,-2.888859709643599,0.10426882179180719,0.10426882179180719,0.07360152126480507,0.44774258769423086,0.20240418347821396,0.3066730052700211,0.2453384042160169,-0.17787034305661226,0.3925414467456271,0.26373878453221816,0.41094182706182836,0.27600570474301905,0.5029437286428347,0.5029437286428347,-3.7782114249266603,0.39867490685102747,0.19627072337281354,0.2453384042160169,0.15333650263501056,-0.4845433483266334,0.2882726249538199,1,1,0,0
10682,ΚΕΝΤΡΟ,-0.030436260386482922,-1.3654375930148328,0.9440627668550674,2.308153622684657,2.979290479398987,0.744591750617991,-0.024202791129074284,-1.3373869813564938,-0.5457363856655969,-0.36184904257204215,-1.1971339230647995,-0.612226724411289,-0.0023856487281440552,-0.06264251821642755,-0.01381367570005989,0.5087588303793642,-0.0325140834722858,-0.24133530359547514,0.08903856704718262,-1.179472426835475,-1.4589396318759622,0.5575876728957319,0.125400471048733,0.4921362456929412,-0.0023856487281440552,-0.1166659184473024,-0.16445584942076863,0,1,1,1
10682,ΜΟΥΣΕΙΟ,-0.28645774950460823,-0.8745929077310366,0.36583760780106683,-0.2920590367258123,0.8241247440814006,-2.520352934906635,1.4871134679002835,0.07304304851085361,0.04198136482963099,1.5186843595107065,0.3286654289694398,-0.019632794603613887,0.04401819654643247,-0.6092955766176433,-0.1051797267092762,0.5883614728616289,-0.10110606327567322,-0.08786665711646358,1.5869182220235563,0.2059463180321504,-2.825877692426858,0.6520124640116752,0.4350898861723173,0.7640382084357569,-0.27219992748699784,-0.8333470654658065,-0.08786665711646358,1,1,0,0
10682,ΕΞΑΡΧΕΙΑ,0.08156958726570661,-0.4780512696309836,0.08156958726570661,-0.09895326979774186,-0.1531101269167764,-2.879005268574848,-0.7127309838134666,-0.7127309838134666,-0.1170055555040867,0.46066758709894834,0.2801447300354999,0.29819701574184476,0.24404015862281023,-0.13505784121043155,0.5689813013370174,0.42456301568625865,0.6231381584560519,0.09962187297205145,-0.31558069827388,-0.31558069827388,-2.9331621256938827,1.43549101524157,1.2188635867654318,1.092497586821018,0.8939224440512247,0.24404015862281023,0.8036610155195004,1,1,0,0
10682,ΠΛΑΤΕΙΑ ΚΑΝΙΓΓΟΣ,-0.1233405409203292,-0.6277061138538746,-0.10952230604543754,-0.35825053379348737,-0.26152288966924575,-2.990624277460348,-0.5378875871670789,-0.5378875871670789,0.1461150391400581,1.237755594256499,1.0166638362582325,0.4155706192004454,-0.3167958291688124,-0.6415243487287663,0.23593356582685387,-0.026612896796087606,0.15993327401494975,0.3188429750762038,0.4155706192004454,0.4155706192004454,-2.58989546608849,1.5141202917543322,1.2999376511935115,0.8577541351969784,0.5192073807621328,-0.03352201423353343,0.6021167900114828,1,1,0,0
10682,ΜΟΥΣΕΙΟ ΝΕΑΠΟΛΗ,0.25468884887284915,-0.06269263972254782,0.4133795931705476,-0.6181102447644925,-0.4065225857008945,-2.654641463251623,-0.06269263972254782,-0.06269263972254782,0.04310118980925116,0.6514157096170953,0.5720703374682461,0.7307610817659446,0.7307610817659446,0.3604826784046481,0.889451826063643,0.7043126243829948,0.9423487408295426,-0.03624418233959808,-0.7239040742962914,-0.7239040742962914,-3.368749812591266,0.17534347672399989,-0.06269263972254782,0.5720703374682461,0.8630033686806933,0.17534347672399989,0.7043126243829948,1,1,0,0
10683,ΜΟΥΣΕΙΟ,0.13239640787010395,-0.6332829037680416,0.18911339391737397,0.020495327290354942,0.3132776066154516,-2.850610479913342,0.008998640929421826,0.01129797820160845,-0.11133334298167813,0.3853235078106325,0.5761685014021223,0.4742312156685153,0.0718471930358562,-0.3473986362595048,0.6581781974434452,0.7999706625616202,1.0482990879577756,0.10940303514823771,-0.0024980454315112898,0.04502159152701226,-3.513586060060485,0.785408193171105,0.5570073574672337,0.6129578977571082,0.4489385056744624,-0.35276375656127357,0.563138923526398,1,1,0,0
10683,ΕΞΑΡΧΕΙΑ,0.11380261387306904,-0.7767410651298144,0.3438105839466615,0.32611766317176977,0.6445902371198208,-2.593214264685365,0.44996810859601183,0.44996810859601183,0.34970822420495873,1.1576849395916808,0.8215194448687381,0.5207397916955787,-0.004150191292875787,-0.5998118573808972,0.23765305929731112,0.32611766317176977,0.6445902371198208,0.09610969309817732,-0.06312659387584821,-0.06902423413414545,-3.6135060293707877,0.5207397916955787,0.18457429697263594,0.44996810859601183,0.28483418136368904,-0.6410953391889779,0.4381728280794173,1,1,0,0
10683,ΣΤΡΕΦΗ,-0.4864699684287306,-0.7851742067816846,-0.32052316934375613,-0.3039284894352587,-0.19191440005290092,-1.8638284008340185,-0.7022008072391973,-0.7022008072391973,-0.4532806086117357,0.023816438757565866,-0.09649499057904061,-0.1628737102130304,-0.28318513954963687,-0.5072133183143523,0.5631435357837329,3.6207133089243873,0.07774914846018256,0.0030730888719440585,0.08189781843730692,0.08189781843730692,-1.7601116514059094,0.9697131935419202,0.8037663944569458,0.8825911240223087,0.8452530942281894,0.2105065877281621,0.45527811637849946,1,1,1,1
10683,ΜΟΥΣΕΙΟ ΝΕΑΠΟΛΗ,-0.7431965296694034,-0.9476338195706264,0.34189370134478025,0.8923017895403806,1.018109352556518,-0.4129516767520432,-0.9476338195706264,-0.9476338195706264,-0.9633597649476435,-1.0734413825867637,-1.1520711094718494,0.46770126436091747,-0.9161819288165921,-1.0262635464557122,0.9866574618024836,0.6564126088851233,0.7664942265242434,1.2068206970807238,2.0717476928166674,2.0717476928166674,-0.2556922229818716,0.6878644996391576,0.5777828820000376,0.1846342475746087,-0.7589224750464205,-0.9476338195706264,-0.8375522019315064,1,1,1,1
11141,ΑΘΗΝΑ,0.5017226250922147,0.5017226250922147,0.5017226250922147,0.5017226250922147,0.5017226250922147,0.5017226250922147,0.5017226250922147,-0.04994523869696283,-0.33599524214320303,-2.215752407647067,0.5221547681955175,0.8695012009516663,0.11351190612946013,0.15437619233606586,0.7877726285384549,0.5221547681955175,1.0942547750879978,0.7469083423318491,-3.0330381317791817,-2.0182416909818057,-1.0034452501844304,0.01135119061294578,0.1952404785426716,0.5017226250922147,0.4608583388856089,-0.8467988197257748,0.01135119061294578,0,0,0,0
11141,ΑΓ. ΛΟΥΚΑΣ,0.08882768624545305,-0.33183987877070736,-0.0009709773468218866,-0.03713151302156347,1.022974857842944,-0.003080341927848479,0.10901731866385043,0.08671832166442646,0.0035490896125208115,0.16355945997325233,0.04935243480052682,0.16175143318951524,0.4227099656422337,-0.004888368711585558,0.21508822330975907,1.1784651612443329,0.40583504899402095,0.3229671547394048,0.2729450803893456,-3.2490910943304847,-3.2536111612898275,0.16446347336512085,0.44289959806063106,1.0097159947622054,0.23316849114712987,-0.07118268411527846,0.5977872258674408,0,0,0,0
11141,ΓΑΛΑΤΣΙ,-1.228871093160895,1.461723812800248,2.0446860424251625,1.8563443990078823,2.340651482080888,2.1702471380366823,0.18817555731197363,-0.19299205436585495,-0.33649044935044925,-0.4530828952754321,-0.3858180226264035,-0.2647412518581521,-0.5068947933946549,-0.6055499399465636,-0.412723971686015,-0.35442774872352356,-0.11227420718702066,-0.22438232826873497,-0.7400796852446208,-0.6175081395286129,-0.49493659381260563,-0.3723650480965978,-0.5472537169840721,-0.4396299207456264,-0.44411424558889495,-0.8387348317965293,-0.4889574940215807,0,1,1,1
11141,ΚΥΠΡΙΑΔΟΥ,0.06319030394457255,-0.06668079339626058,0.28751795709263994,0.19306140128540566,0.5729676954779126,0.4633106210907451,-0.19041834815220837,0.22196905416373486,0.3418131427571032,0.3646405882034591,0.2472499166440449,0.35136013512835956,0.31034540253899584,0.18399442529035778,0.4339229518362075,0.3507734484463271,0.6975052775275411,0.637663235960225,-0.8848953742199653,-3.2108947278672235,-3.3988478067292753,0.4537636287194888,0.3134388414078945,0.4553636833068502,0.42858943654500287,0.013641946889281388,0.36565395610878804,0,0,0,0
11141,ΛΑΜΠΡΙΝΗ,-0.32120367990006043,-0.5087171795173931,-0.2274469300913941,-0.32120367990006043,0.21008456901571554,0.053823319334604956,0.14758006914327132,0.3038413188243819,0.21008456901571554,0.36634581869682614,0.42885031856927036,0.6163638181866031,0.6163638181866031,0.39759806863304825,0.6163638181866031,0.5226070683779367,1.0226430673574907,1.0538953172937127,-3.133906174160051,-2.9463926745427185,-1.3369018028272792,0.27258906888815976,0.27258906888815976,0.39759806863304825,0.39759806863304825,0.24133681895193768,0.6476160681228252,0,0,0,0
